,label,message
757,ham,Cant think of anyone with * spare room off * top of my head
2208,ham,Usually the body takes care of it buy making sure it doesnt progress. Can we pls continue this talk on saturday.
1478,ham,Why you keeping me away like this
2631,ham,No way I'm going back there!
1730,ham,Lol yeah at this point I guess not
4029,ham,Lol its ok I didn't remember til last nite
4445,ham,COME BACK TO TAMPA FFFFUUUUUUU
5295,ham,I donno its in your genes or something
5350,ham,Do I? I thought I put it back in the box
4669,ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
1547,ham,Shant disturb u anymore... Jia you...
3094,ham,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
5512,ham,I went to project centre
5423,ham,"Hi elaine, is today's meeting confirmed?"
1337,ham,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
1489,ham,Tell them no need to investigate about me anywhere.
4025,ham,Wat time ü wan today?
1907,ham,And stop being an old man. You get to build snowman snow angels and snowball fights.
1506,ham,Total video converter free download type this in google search:)
3203,ham,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?
3827,ham,"Goodmorning,my grandfather expired..so am on leave today."
5440,ham,"""What are youdoing later? Sar xxx"""
4321,ham,Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish 
3936,ham,You need to get up. Now.
3777,ham,Ok lor. Msg me b4 u call.
1049,ham,I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?
5563,ham,Get me out of this dump heap. My mom decided to come to lowes. BORING.
3196,ham,Great. P diddy is my neighbor and comes for toothpaste every morning
1339,ham,Aight sorry I take ten years to shower. What's the plan?
3663,ham,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? "
2543,ham,Aiyo please ü got time meh.
829,ham,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around"
2328,spam,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm"
1163,spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
596,ham,I am great! How are you?
4581,ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
2219,ham,Nice talking to you! please dont forget my pix :) i want to see all of you...
4631,ham,Everybody had fun this evening. Miss you.
4778,ham,Sorry completely forgot * will pop em round this week if your still here?
714,ham,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you."
1477,ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
1892,ham,Probably earlier than that if the station's where I think it is
2815,ham,"Alright if you're sure, let me know when you're leaving"
2717,ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
3934,ham,"Playin space poker, u?"
2228,ham,Oh k.k..where did you take test?
2425,ham,Oh k k:)but he is not a big hitter.anyway good
535,ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
3763,spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+
5032,ham,Hey... Very inconvenient for your sis a not huh?
1631,ham,I am going to film 2day da. At 6pm. Sorry da.
2355,ham,R we going with the  &lt;#&gt;  bus?
5573,ham,Rofl. Its true to its name
1496,ham,Hey gals.. Anyone of u going down to e driving centre tmr?
2033,ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
551,ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
3613,ham,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
2376,ham,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
1521,spam,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
4160,ham,Now got tv 2 watch meh? U no work today?
1060,spam,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
3086,ham,In da car park 
1451,ham,Msg me when rajini comes.
2970,ham,Ma head dey swell oh. Thanks for making my day
3216,ham,I want snow. It's just freezing and windy.
2035,ham,Is avatar supposed to have subtoitles
1900,ham,I love working from home :)
785,ham,Dont think so. It turns off like randomlly within 5min of opening
2734,ham,Do ü noe if ben is going?
2223,ham,Great. I was getting worried about you. Just know that a wonderful and caring person like you will have only the best in life. Know that u r wonderful and God's love is yours.
3790,ham,"Are you sure you don't mean ""get here, we made you hold all the weed"""
449,ham,LOL ... Have you made plans for new years?
3379,ham,Hows that watch resizing
5535,ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
2960,ham,Buzzzz! *grins* Did I buzz your ass? Buzz your chest ? Buzz your cock ? Where do you keep your phone ? Is the vibrator on ? Did you feel it shake ?
3238,ham,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.
2431,ham,How was txting and driving
2113,spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
1425,ham,Yes.. now only saw your message..
4496,ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.
3392,ham,"I'm in a meeting, call me later at"
2162,ham,Is she replying. Has boye changed his phone number
4220,ham,Anything lor if they all go then i go lor...
3518,ham,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
1603,ham,Ok pa. Nothing problem:-)
2318,ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai.........."
2165,ham,"Nothing really, just making sure everybody's up to speed"
4859,ham,Ok...
1535,ham,Remember on that day..
3020,ham,Wat time do u wan 2 meet me later?
4404,ham,Just getting back home
417,ham,Alright i have a new goal now
194,ham,It will stop on itself. I however suggest she stays with someone that will be able to give ors for every stool.
3112,ham,"Short But Cute : "" Be a good person , but dont try to prove"" ..... Gud mrng..."
3019,ham,I didn't get the second half of that message
3283,ham,Hey you around? I've got enough for a half + the ten I owe you
4140,ham,"Ever green quote ever told by Jerry in cartoon ""A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"
3399,ham,It only does simple arithmetic not percentages.
4377,spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy"
3449,ham,Its  &lt;#&gt; k here oh. Should i send home for sale.
3553,ham,Lol u still feeling sick?
863,ham,"Sorry, I guess whenever I can get a hold of my connections, maybe an hour or two? I'll text you"
1443,ham,"Its ok., i just askd did u knw tht no?"
4019,ham,"""GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI"""
916,ham,I could ask carlos if we could get more if anybody else can chip in
5524,ham,Thats cool. I want to please you...
4917,ham,"Just dropped em off, omw back now"
3125,ham,My uncles in Atlanta. Wish you guys a great semester.
2214,ham,"Goodmorning, today i am late for 2hrs. Because of back pain."
3477,ham,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
3920,ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
3509,ham,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks! "
1635,spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p"
411,ham,Come by our room at some point so we can iron out the plan for this weekend
5406,ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.
3832,ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?
2931,ham,Wat's my dear doing? Sleeping ah?
3888,ham,Cab is available.they pick up and drop at door steps.
4434,ham,Can u look 4 me in da lib i got stuff havent finish yet.
2894,ham,K I'll be sure to get up before noon and see what's what
3053,ham,Please leave this topic..sorry for telling that..
1614,ham,Thnx dude. u guys out 2nite?
474,spam,Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
3374,ham,"Looks like you found something to do other than smoke, great job!"
1136,ham,K do I need a login or anything
3698,spam,You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
1100,ham,Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
4999,ham,Can you talk with me..
5230,spam,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
2156,ham,What year. And how many miles.
4610,ham,Y de asking like this.
2922,ham,"Yo, any way we could pick something up tonight?"
3941,ham,Does daddy have a bb now.
4150,ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
4996,ham,"Just looked it up and addie goes back Monday, sucks to be her"
4023,ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
3101,ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
1732,ham,Lol. Well quality aint bad at all so i aint complaining
5465,ham,U GOIN OUT 2NITE?
3667,ham,I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u
1234,ham,Lol ok. I'll snatch her purse too.
4820,ham,Got smaller capacity one? Quite ex...
4393,ham,what are your new years plans?
674,ham,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace."
217,ham,Tired. I haven't slept well the past few nights.
483,ham,Watching tv lor...
1462,ham,Kinda. First one gets in at twelve! Aah. Speak tomo
1827,ham,"Dude. What's up. How Teresa. Hope you have been okay. When i didnt hear from these people, i called them and they had received the package since dec  &lt;#&gt; . Just thot you'ld like to know. Do have a fantastic year and all the best with your reading. Plus if you can really really Bam first aid for Usmle, then your work is done."
3622,ham,That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.
615,ham,I called and said all to him:)then he have to choose this future.
3419,spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
1994,ham,Eh den sat u book e kb liao huh...
2501,ham,Remember to ask alex about his pizza
1984,ham,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
4942,ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
91,ham,Sorry to be a pain. Is it ok if we meet another night? I spent late afternoon in casualty and that means i haven't done any of y stuff42moro and that includes all my time sheets and that. Sorry. 
4430,ham,Hey they r not watching movie tonight so i'll prob b home early...
4744,ham,I am in hospital da. . I will return home in evening
4456,ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
575,ham,Nope i waiting in sch 4 daddy... 
2800,ham,I've told him that i've returned it. That should i re order it.
1106,ham,on hen night. Going with a swing
5466,ham,I will treasure every moment we spend together...
1874,spam,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
5547,ham,Hi its in durban are you still on this number
1114,ham,"No I'm good for the movie, is it ok if I leave in an hourish?"
4819,ham,How's ur paper?
271,ham,"Come to mu, we're sorting out our narcotics situation"
5211,ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
4356,ham,"Sorry, I can't help you on this."
1162,ham,K. I will sent it again
2790,ham,When you are big..| God will bring success.
5396,ham,I dont know exactly could you ask chechi.
756,ham,So why didnt you holla?
532,ham,What Today-sunday..sunday is holiday..so no work..
5176,ham,Water logging in desert. Geoenvironmental implications.
255,ham,"I'm back, lemme know when you're ready"
1446,ham,I am in a marriage function
4545,ham,when you and derek done with class?
657,ham,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
2144,ham,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! 
5175,ham,U 2.
3631,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
2071,spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.
205,ham,U call me alter at 11 ok.
4490,ham,The new deus ex game comin early next yr
992,ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
3577,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
1611,ham,I'll probably be around mu a lot
2518,ham,"Sorry, I'll call later"
3635,ham,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs
3103,ham,Even if he my friend he is a priest call him now
5254,ham,You do your studies alone without anyones help. If you cant no need to study.
5308,ham,Ill be at yours in about 3 mins but look out for me
3510,ham,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
4322,ham,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
5469,spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
2304,ham,Should I tell my friend not to come round til like  &lt;#&gt; ish?
795,ham,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
2855,ham,Haha... Hope ü can hear the receipt sound... Gd luck!
4668,ham,I send the print  outs da.
192,ham,I'm sorry. I've joined the league of people that dont keep in touch. You mean a great deal to me. You have been a friend at all times even at great personal cost. Do have a great week.|
982,ham,Reckon need to be in town by eightish to walk from * carpark.
2700,ham,Oh baby of the house. How come you dont have any new pictures on facebook
669,ham,Have a good evening! Ttyl
2464,ham,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-("
2317,ham,That's cause your old. I live to be high.
414,ham,Bring home some Wendy =D
2559,ham,"Some friends want me to drive em someplace, probably take a while"
3532,ham,Prepare to be pounded every night...
2392,ham,PICK UR FONE UP NOW U DUMB?
4180,ham,Can ü send me a copy of da report?
4280,spam,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
4601,ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
3126,spam,1st wk FREE! Gr8 tones str8 2 u each wk. Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys. Nokia/150p Poly/200p 16+
4494,ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!"
4874,ham,Lol! Oops sorry! Have fun. 
425,ham,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
654,ham,Fine i miss you very much.
2658,ham,Dai  &lt;#&gt;  naal eruku.
4652,spam,A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611 
3792,spam,"Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)"
1967,ham,What's a feathery bowa? Is that something guys have that I don't know about?
1662,ham,"You aren't coming home between class, right? I need to work out and shower!"
3016,ham, &lt;#&gt;  mins but i had to stop somewhere first.
5481,ham,Really do hope the work doesnt get stressful. Have a gr8 day.
5354,ham,Good morning princess! Have a great day!
3666,ham,Ha... U jus ate honey ar? So sweet...
5022,ham,:-( sad puppy noise
308,ham,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
2163,ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
5266,ham,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
4117,ham,What you doing?how are you?
1980,ham,Shhhhh nobody is supposed to know!
1031,ham,Can not use foreign stamps in this country. Good lecture .
948,ham,Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
1408,ham,Then we gotta do it after that
3484,ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
1188,ham,There's no point hangin on to mr not right if he's not makin u happy
3524,ham,Try neva mate!!
461,ham,Where did u go? My phone is gonna die you have to stay in here
1767,spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
4533,ham,Ok both our days. So what are you making for dinner tonite? Am I invited?
5253,ham,"Yeah work is fine, started last week, all the same stuff as before, dull but easy and guys are fun!"
4721,ham,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..
2398,ham,Neshanth..tel me who r u?
4600,ham,Have you laid your airtel line to rest?
1001,ham,No..but heard abt tat..
3955,ham,I probably won't eat at all today. I think I'm gonna pop. How was your weekend? Did u miss me?
2140,ham,But i juz remembered i gotta bathe my dog today..
2997,ham,They released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear.
2846,ham,Will be out of class in a few hours. Sorry
2465,ham,They will pick up and drop in car.so no problem..
1130,ham,"So check your errors and if you had difficulties, do correction."
3913,spam,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!
5016,ham,I think the other two still need to get cash but we can def be ready by 9
4041,ham,I'm at home n ready...
3065,ham,Ok. How many should i buy.
5391,ham,Ok.ok ok..then..whats ur todays plan
3301,ham,Just do what ever is easier for you
5398,ham,As in i want custom officer discount oh.
408,ham,Hello! Good week? Fancy a drink or something later?
1253,ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
3163,ham,I can't describe how lucky you are that I'm actually awake by noon
4418,ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
1908,ham,ELLO BABE U OK?
5180,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
145,ham,Yes see ya not on the dot
4735,spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
2981,ham,What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
33,ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
4088,spam,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
4514,spam,Money i have won wining number 946 wot do i do next
1713,ham,o turns out i had stereo love on mi phone under the unknown album.
2582,ham,Yup i'm elaborating on the safety aspects and some other issues..
4133,ham,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
3060,ham,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
3158,ham,Havent shopping now lor i juz arrive only
4209,ham,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
3668,ham,"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?"
777,ham,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
5125,ham,"Hi Chikku, send some nice msgs"
1088,ham,You can never do NOTHING
2079,spam,85233 FREE>Ringtone!Reply REAL
2135,ham,If he started searching he will get job in few days.he have great potential and talent.
1593,ham,Will it help if we propose going back again tomorrow
3239,ham,Good. No swimsuit allowed :)
826,ham,Hmm .. Bits and pieces lol ... *sighs* ...
129,ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
5060,spam,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
5054,ham,Lmao you know me so well...
4766,ham,if you text on your way to cup stop that should work. And that should be BUS
1488,ham,I told your number to gautham..
3858,ham,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?"
3917,ham,Ok. C u then.
2237,ham,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
2676,ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
4627,ham,Lol ... I knew that .... I saw him in the dollar store
722,ham,S'fine. Anytime. All the best with it.
2102,ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
4066,ham,Dont kick coco when he's down
4363,ham,"I can't right this second, gotta hit people up first"
1672,ham,Glad to see your reply.
4777,ham,Quite lor. But dun tell him wait he get complacent...
3994,ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
4455,ham,I'm home. Ard wat time will u reach?
4286,ham,I pocked you up there before
1976,ham,Delhi and chennai still silent.
5088,ham,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
3632,ham,Thank you princess! You are so sexy...
1174,ham,Ü dun need to pick ur gf?
1209,ham,Also maaaan are you missing out
5522,ham,No. I dont want to hear anything
4568,ham,But you were together so you should be thinkin about him
2995,ham,"No idea, I guess we'll work that out an hour after we're supposed to leave since as usual nobody has any interest in figuring shit out before the last second"
4534,spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
1649,ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:)
2546,ham,So are you guys asking that i get that slippers again or its gone with last year
2150,ham,Waaaat?? Lololo ok next time then!
4960,ham,"What i mean was i left too early to check, cos i'm working a 9-6."
2245,ham,No management puzzeles.
1837,ham,Are you wet right now?
2334,ham,What happen to her tell the truth
4940,ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
4194,ham,Ok i'm coming home now.
1498,ham,I'm putting it on now. It should be ready for  &lt;TIME&gt; 
4166,spam,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
3047,ham,So how's the weather over there?
1832,ham,Hello- thanx for taking that call. I got a job! Starts on monday!
1190,ham,In that case I guess I'll see you at campus lodge
3943,ham,She's borderline but yeah whatever.
1414,spam,Dear U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18 yrs
1574,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL
2852,ham,Are you going to wipro interview today?
2030,ham,Thanx but my birthday is over already.
668,ham,This pay is  &lt;DECIMAL&gt;  lakhs:)
452,ham,Thanks for this hope you had a good day today
1322,ham,"I wake up long ago already... Dunno, what other thing?"
4053,ham,"Ya ok, then had dinner?"
3559,ham,No da. . Vijay going to talk in jaya tv
1647,ham,Thts wat Wright Brother did to fly..
734,ham,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply
4857,ham,yes baby! I need to stretch open your pussy!
1819,ham,Am i that much dirty fellow?
886,ham,Gibbs unsold.mike hussey
1849,ham,I dont want to hear philosophy. Just say what happen
1052,ham,Do u noe wat time e place dat sells 4d closes?
2774,spam,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
1667,ham,Guess who spent all last night phasing in and out of the fourth dimension
3582,ham,Ard 4 lor...
4532,ham,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
5024,ham,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
2405,ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
4599,ham,I'm stuck in da middle of da row on da right hand side of da lt... 
1650,ham,ITS A LAPTOP TAKE IT WITH YOU.
422,spam,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
473,ham,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
940,ham,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
3432,ham,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
21,ham,I‘m going to try for 2 months ha ha only joking
2459,ham,"Cool, I'll text you when I'm on the way"
1716,ham,Asking do u knw them or nt? May be ur frnds or classmates?
3275,ham,Thanx a lot...
2002,ham,Idea will soon get converted to live:)
1345,ham,Were somewhere on Fredericksburg
4946,ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
1658,ham,S:-)if we have one good partnership going we will take lead:)
235,spam,Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence
4453,ham,I've told you everything will stop. Just dont let her get dehydrated.
3356,ham,Minimum walk is 3miles a day.
5311,ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
3732,ham,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
261,ham,Yup
4473,spam,3. You have received your mobile content. Enjoy
3812,ham,Excellent! Wish we were together right now!
1753,ham,Give one miss from that number please
